		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air	Temp	Temp	Temp	Hum	Hum		Soil 1	Soil 2	Soil 3	Soil 4	Soil 	Soil 	Soil 	Soil 	Leaf	Leaf	Leaf 	Leaf 	Wind	Wind	ISS 	Arc.
02/05/22	5:30 p	15.7	16.0	15.7	49	5.0	11.3	W	5.63	19.3	WNW	15.2	14.5	14.1	---	1009.2	0.00	0.0	35	1.51	60	0.0	0.00	0.0	0.056	0.000	13.3	50	3.1	12.3	9.53	1.2186	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
02/05/22	6:00 p	15.2	15.7	15.2	50	4.9	6.4	WNW	3.22	14.5	W	15.2	14.1	14.1	---	1009.7	0.00	0.0	3	0.13	12	0.0	0.00	0.0	0.065	0.000	13.3	50	3.1	12.2	9.53	1.2194	---	---	---	---	---	0.08	---	---	---	---	---	---	---	---	---	---	---	---	701	1	100.0	30
02/05/22	6:30 p	14.9	15.2	14.9	51	4.9	4.8	NW	2.41	8.0	NW	14.9	13.9	13.9	---	1010.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.071	0.000	13.2	50	3.0	12.2	9.53	1.2201	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
02/05/22	7:00 p	14.3	14.9	14.2	53	4.8	4.8	NW	2.41	11.3	N	14.3	13.3	13.3	---	1010.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.084	0.000	13.2	50	3.0	12.2	9.53	1.2206	---	---	---	---	---	0.05	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
02/05/22	7:30 p	13.7	14.3	13.7	56	5.1	3.2	N	1.61	6.4	N	13.7	12.8	12.8	---	1010.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.096	0.000	13.2	50	3.0	12.1	9.54	1.2212	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	701	1	100.0	30
02/05/22	8:00 p	13.4	13.8	13.4	56	4.8	1.6	N	0.80	4.8	N	13.4	12.5	12.5	---	1011.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.103	0.000	13.2	50	3.0	12.1	9.54	1.2216	---	---	---	---	---	0.05	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
02/05/22	8:30 p	11.8	13.4	11.8	59	4.1	3.2	NNE	1.61	4.8	NNE	11.8	11.1	11.1	---	1011.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.135	0.000	13.2	50	3.0	12.1	9.54	1.2219	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
02/05/22	9:00 p	11.1	11.8	11.1	62	4.0	3.2	NNE	1.61	6.4	NNE	11.1	10.5	10.5	---	1011.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.152	0.000	13.2	50	3.0	12.1	9.54	1.2222	---	---	---	---	---	0.05	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
02/05/22	9:30 p	10.8	11.1	10.7	65	4.5	1.6	NNE	0.80	3.2	NNE	10.8	10.4	10.4	---	1011.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.156	0.000	13.2	50	3.0	12.1	9.54	1.2224	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	695	1	100.0	30
02/05/22	10:00 p	10.9	11.0	10.7	64	4.3	3.2	NNE	1.61	6.4	NNE	10.9	10.4	10.4	---	1012.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.155	0.000	13.2	50	3.0	12.1	9.54	1.2227	---	---	---	---	---	0.03	---	---	---	---	---	---	---	---	---	---	---	---	700	1	100.0	30
02/05/22	10:30 p	9.7	10.9	9.7	65	3.4	4.8	N	2.41	8.0	NNW	9.4	9.3	9.1	---	1012.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.181	0.000	13.1	50	2.9	12.1	9.54	1.2231	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	692	1	100.0	30
02/05/22	11:00 p	10.2	10.2	9.7	64	3.7	4.8	NW	2.41	6.4	NW	10.0	9.8	9.6	---	1012.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.170	0.000	13.2	50	3.0	12.1	9.54	1.2229	---	---	---	---	---	0.03	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
02/05/22	11:30 p	9.9	10.2	9.5	63	3.2	4.8	WNW	2.41	8.0	NW	9.7	9.5	9.3	---	1012.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.176	0.000	13.2	50	3.0	12.1	9.54	1.2233	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
02/06/22	12:00 a	9.3	9.8	9.1	63	2.6	4.8	W	2.41	9.7	WNW	9.0	8.9	8.6	---	1012.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.189	0.000	13.2	50	3.0	12.1	9.54	1.2235	---	---	---	---	---	0.05	---	---	---	---	---	---	---	---	---	---	---	---	699	1	100.0	30
02/06/22	12:30 a	8.8	9.3	8.8	61	1.7	4.8	W	2.41	9.7	W	8.5	8.4	8.1	---	1012.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.198	0.000	13.2	49	2.7	12.1	9.35	1.2238	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
02/06/22	1:00 a	9.0	9.2	8.8	60	1.6	8.0	WNW	4.02	11.3	WNW	7.8	8.6	7.4	---	1013.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.194	0.000	13.1	49	2.6	12.1	9.35	1.2245	---	---	---	---	---	0.05	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
02/06/22	1:30 a	8.4	9.0	8.4	61	1.3	6.4	W	3.22	11.3	W	7.6	8.0	7.1	---	1013.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.206	0.000	13.1	49	2.6	12.1	9.35	1.2248	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
02/06/22	2:00 a	8.3	8.5	8.3	61	1.2	4.8	W	2.41	9.7	W	7.9	7.9	7.5	---	1013.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.208	0.000	13.1	49	2.6	12.1	9.35	1.2248	---	---	---	---	---	0.05	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
02/06/22	2:30 a	7.0	8.3	6.9	64	0.6	3.2	W	1.61	6.4	W	7.0	6.6	6.6	---	1013.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.236	0.000	13.1	48	2.3	12.0	9.15	1.2256	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	698	1	100.0	30
02/06/22	3:00 a	7.6	7.6	7.0	62	0.7	6.4	W	3.22	12.9	WNW	6.6	7.1	6.1	---	1013.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.225	0.000	13.1	48	2.3	11.9	9.15	1.2257	---	---	---	---	---	0.03	---	---	---	---	---	---	---	---	---	---	---	---	693	1	100.0	30
02/06/22	3:30 a	6.4	7.7	6.4	62	-0.3	4.8	WNW	2.41	12.9	WNW	5.8	6.0	5.4	---	1013.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.248	0.000	13.1	47	2.0	11.9	8.95	1.2258	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	703	1	100.0	30
02/06/22	4:00 a	5.6	6.6	5.6	64	-0.7	3.2	WNW	1.61	9.7	WNW	5.6	5.2	5.2	---	1013.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.266	0.000	13.1	47	2.0	11.9	8.95	1.2257	---	---	---	---	---	0.03	---	---	---	---	---	---	---	---	---	---	---	---	689	1	100.0	30
02/06/22	4:30 a	5.3	5.6	4.9	66	-0.6	3.2	WNW	1.61	9.7	WNW	5.3	4.9	4.9	---	1013.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.272	0.000	13.0	47	1.9	11.9	8.95	1.2263	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
02/06/22	5:00 a	6.4	6.4	5.3	62	-0.4	6.4	W	3.22	14.5	W	5.2	5.9	4.7	---	1014.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.249	0.000	13.0	46	1.6	11.8	8.85	1.2267	---	---	---	---	---	0.03	---	---	---	---	---	---	---	---	---	---	---	---	699	1	100.0	30
02/06/22	5:30 a	6.3	6.4	6.1	62	-0.5	6.4	W	3.22	12.9	W	5.1	5.8	4.6	---	1014.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.251	0.000	12.9	46	1.6	11.8	8.85	1.2271	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	688	1	100.0	30
02/06/22	6:00 a	6.2	6.4	6.2	62	-0.6	8.0	W	4.02	12.9	W	4.5	5.7	4.1	---	1014.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.253	0.000	12.9	46	1.6	11.8	8.85	1.2274	---	---	---	---	---	0.05	---	---	---	---	---	---	---	---	---	---	---	---	702	1	100.0	30
02/06/22	6:30 a	5.8	6.2	5.7	63	-0.7	6.4	W	3.22	12.9	W	4.5	5.4	4.1	---	1014.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.262	0.000	12.9	46	1.6	11.8	8.85	1.2276	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	699	1	100.0	30
02/06/22	7:00 a	4.8	5.8	4.8	65	-1.3	4.8	W	2.41	11.3	W	3.9	4.4	3.6	---	1014.9	0.00	0.0	1	0.04	5	0.0	0.00	0.0	0.282	0.000	12.9	45	1.2	11.7	8.65	1.2285	---	---	---	---	---	0.03	---	---	---	---	---	---	---	---	---	---	---	---	691	1	100.0	30
02/06/22	7:30 a	5.9	5.9	4.6	64	-0.4	11.3	W	5.63	20.9	WNW	3.5	5.5	3.1	---	1015.2	0.00	0.0	19	0.82	40	0.0	0.00	0.0	0.259	0.000	12.8	45	1.2	11.7	8.65	1.2292	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	700	1	100.0	30
02/06/22	8:00 a	6.4	6.5	5.7	63	-0.1	11.3	W	5.63	19.3	WNW	4.2	6.1	3.8	---	1015.3	0.00	0.0	82	3.53	127	0.0	0.00	0.0	0.248	0.000	12.8	44	0.9	11.7	8.45	1.2295	---	---	---	---	---	0.05	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
02/06/22	8:30 a	8.0	8.0	6.5	58	0.2	12.9	W	6.44	24.1	W	5.7	7.5	5.2	---	1015.5	0.00	0.0	173	7.44	213	0.0	0.00	0.0	0.215	0.000	12.8	44	0.9	11.7	8.45	1.2297	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
02/06/22	9:00 a	9.1	9.1	8.0	56	0.7	12.9	WNW	6.44	25.7	W	6.9	8.5	6.4	---	1016.1	0.00	0.0	254	10.92	292	0.0	0.00	0.0	0.193	0.000	13.9	43	1.5	12.6	8.29	1.2255	---	---	---	---	---	0.15	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
02/06/22	9:30 a	9.7	9.7	9.1	56	1.4	14.5	WNW	7.24	25.7	WNW	7.4	9.2	6.8	---	1016.1	0.00	0.0	329	14.15	364	0.4	0.09	0.6	0.179	0.000	15.3	40	1.8	13.8	7.85	1.2192	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	700	1	100.0	30
02/06/22	10:00 a	10.9	10.9	9.7	54	2.0	16.1	WNW	8.05	24.1	WNW	8.5	10.2	7.8	---	1016.4	0.00	0.0	397	17.07	429	0.7	0.15	0.9	0.154	0.000	15.9	39	1.9	14.3	7.66	1.2172	---	---	---	---	---	0.23	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
02/06/22	10:30 a	12.3	12.3	10.9	51	2.5	11.3	NW	5.63	19.3	NW	11.2	11.4	10.3	---	1016.5	0.00	0.0	456	19.61	480	1.0	0.21	1.1	0.125	0.000	16.2	39	2.2	14.6	7.67	1.2160	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	703	1	100.0	30
02/06/22	11:00 a	13.2	13.2	12.3	49	2.7	9.7	NW	4.83	20.9	WNW	12.6	12.2	11.5	---	1016.4	0.00	0.0	504	21.67	527	1.2	0.26	1.3	0.106	0.000	16.7	39	2.7	15.2	7.69	1.2132	---	---	---	---	---	0.30	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
02/06/22	11:30 a	13.8	13.8	13.2	45	2.1	11.3	NNW	5.63	20.9	NW	13.1	12.6	11.8	---	1016.3	0.00	0.0	541	23.27	557	1.4	0.30	1.4	0.094	0.000	17.3	37	2.4	15.7	7.35	1.2109	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
02/06/22	12:00 p	14.8	14.8	13.8	44	2.7	11.3	WNW	5.63	22.5	W	14.2	13.5	12.9	---	1016.0	0.00	0.0	567	24.38	575	1.5	0.32	1.5	0.073	0.000	17.7	37	2.8	16.1	7.35	1.2085	---	---	---	---	---	0.36	---	---	---	---	---	---	---	---	---	---	---	---	700	1	100.0	30
02/06/22	12:30 p	15.4	15.4	14.8	45	3.5	11.3	NNW	5.63	22.5	NW	14.9	14.1	13.6	---	1015.5	0.00	0.0	574	24.69	577	1.5	0.32	1.6	0.061	0.000	18.1	36	2.7	16.4	7.16	1.2066	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
02/06/22	1:00 p	15.9	15.9	15.4	44	3.6	12.9	WNW	6.44	24.1	WNW	15.1	14.6	13.8	---	1015.1	0.00	0.0	568	24.43	573	1.5	0.32	1.6	0.051	0.000	18.4	36	3.0	16.8	7.15	1.2046	---	---	---	---	---	0.38	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
02/06/22	1:30 p	16.0	16.2	15.8	42	3.1	14.5	WNW	7.24	25.7	W	14.8	14.6	13.4	---	1014.8	0.00	0.0	554	23.83	564	1.4	0.30	1.5	0.049	0.000	18.8	36	3.4	17.2	7.17	1.2021	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	700	1	100.0	30
02/06/22	2:00 p	16.6	16.6	16.0	41	3.2	14.5	W	7.24	25.7	W	15.4	15.1	14.0	---	1014.8	0.00	0.0	520	22.36	538	1.3	0.28	1.4	0.037	0.000	17.4	38	3.0	15.9	7.55	1.2081	---	---	---	---	---	0.41	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
02/06/22	2:30 p	16.9	16.9	16.3	40	3.2	16.1	WNW	8.05	30.6	W	15.5	15.4	14.0	---	1014.4	0.00	0.0	478	20.56	504	1.1	0.24	1.2	0.029	0.000	16.4	39	2.4	14.8	7.68	1.2124	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	698	1	100.0	30
02/06/22	3:00 p	16.7	17.0	16.6	40	3.0	14.5	NW	7.24	30.6	W	15.6	15.2	14.1	---	1014.3	0.00	0.0	422	18.15	452	0.8	0.17	0.9	0.034	0.000	15.8	40	2.2	14.3	7.85	1.2147	---	---	---	---	---	0.36	---	---	---	---	---	---	---	---	---	---	---	---	695	1	100.0	30
02/06/22	3:30 p	17.0	17.2	16.7	39	2.9	12.9	WNW	6.44	25.7	NNW	16.4	15.4	14.9	---	1014.4	0.00	0.0	358	15.40	392	0.6	0.13	0.7	0.028	0.000	15.4	41	2.2	14.0	8.05	1.2164	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	701	1	100.0	30
02/06/22	4:00 p	16.7	17.0	16.7	40	3.0	11.3	WNW	5.63	20.9	W	16.5	15.2	15.0	---	1014.3	0.00	0.0	184	7.91	338	0.0	0.00	0.5	0.035	0.000	15.2	41	2.0	13.8	8.04	1.2174	---	---	---	---	---	0.25	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
02/06/22	4:30 p	16.7	16.9	16.7	40	3.0	9.7	NNW	4.83	19.3	W	16.7	15.2	15.2	---	1014.4	0.00	0.0	151	6.49	265	0.0	0.00	0.0	0.034	0.000	15.0	42	2.2	13.6	8.15	1.2184	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
02/06/22	5:00 p	16.5	16.8	16.4	40	2.8	8.0	NNW	4.02	17.7	NW	16.5	15.0	15.0	---	1014.3	0.00	0.0	60	2.58	76	0.0	0.00	0.0	0.038	0.000	14.9	42	2.1	13.5	8.15	1.2188	---	---	---	---	---	0.13	---	---	---	---	---	---	---	---	---	---	---	---	700	1	100.0	30
02/06/22	5:30 p	16.2	16.5	16.2	41	2.9	6.4	NNW	3.22	12.9	N	16.2	14.7	14.7	---	1014.3	0.00	0.0	23	0.99	40	0.0	0.00	0.0	0.045	0.000	14.7	42	1.9	13.3	8.15	1.2196	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	698	1	100.0	30
02/06/22	6:00 p	15.4	16.2	15.4	44	3.2	4.8	NNW	2.41	9.7	NNW	15.4	14.1	14.1	---	1014.7	0.00	0.0	2	0.09	9	0.0	0.00	0.0	0.061	0.000	14.6	43	2.2	13.3	8.32	1.2204	---	---	---	---	---	0.05	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
02/06/22	6:30 p	14.9	15.4	14.9	44	2.7	4.8	N	2.41	8.0	N	14.9	13.6	13.6	---	1014.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.072	0.000	14.5	43	2.1	13.2	8.31	1.2211	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	699	1	100.0	30
02/06/22	7:00 p	14.6	14.9	14.6	44	2.4	4.8	ENE	2.41	9.7	NE	14.6	13.2	13.2	---	1015.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.079	0.000	14.4	43	2.0	13.1	8.31	1.2221	---	---	---	---	---	0.08	---	---	---	---	---	---	---	---	---	---	---	---	698	1	100.0	30
02/06/22	7:30 p	14.1	14.6	14.1	45	2.3	3.2	ENE	1.61	6.4	ENE	14.1	12.8	12.8	---	1015.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.089	0.000	14.3	44	2.2	13.1	8.51	1.2226	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	693	1	100.0	30
02/06/22	8:00 p	13.7	14.1	13.7	45	2.0	3.2	ENE	1.61	6.4	ENE	13.7	12.5	12.5	---	1015.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.096	0.000	14.2	44	2.1	12.9	8.50	1.2234	---	---	---	---	---	0.05	---	---	---	---	---	---	---	---	---	---	---	---	702	1	100.0	30
02/06/22	8:30 p	13.6	13.7	13.6	45	1.8	1.6	ENE	0.80	4.8	ENE	13.6	12.3	12.3	---	1015.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.100	0.000	14.2	44	2.1	12.9	8.50	1.2235	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
02/06/22	9:00 p	13.3	13.6	13.3	45	1.6	3.2	ENE	1.61	4.8	ENE	13.3	12.1	12.1	---	1016.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.104	0.000	14.2	44	2.1	12.9	8.50	1.2240	---	---	---	---	---	0.05	---	---	---	---	---	---	---	---	---	---	---	---	699	1	100.0	30
02/06/22	9:30 p	12.6	13.4	12.6	47	1.6	0.0	ENE	0.00	3.2	ENE	12.6	11.6	11.6	---	1016.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.119	0.000	14.2	44	2.1	12.9	8.50	1.2242	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	698	1	100.0	30
02/06/22	10:00 p	11.9	12.6	11.9	50	1.8	0.0	ENE	0.00	1.6	ENE	11.9	11.0	11.0	---	1016.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.133	0.000	14.1	44	2.0	12.8	8.50	1.2247	---	---	---	---	---	0.05	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
02/06/22	10:30 p	10.1	11.9	10.1	54	1.2	1.6	ENE	0.80	4.8	ENE	10.1	9.5	9.5	---	1016.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.171	0.000	14.1	44	2.0	12.8	8.50	1.2248	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
02/06/22	11:00 p	9.4	10.1	9.4	54	0.5	4.8	ENE	2.41	6.4	ENE	9.1	8.8	8.6	---	1016.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.186	0.000	14.1	44	2.0	12.8	8.50	1.2248	---	---	---	---	---	0.05	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
02/06/22	11:30 p	9.0	9.4	9.0	55	0.4	4.8	ENE	2.41	6.4	ENE	8.7	8.4	8.1	---	1016.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.194	0.000	14.1	44	2.0	12.8	8.50	1.2248	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	698	1	100.0	30
02/07/22	12:00 a	8.8	9.0	8.1	55	0.2	4.8	ENE	2.41	8.0	ENE	8.4	8.2	7.9	---	1016.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.199	0.000	14.1	44	2.0	12.8	8.50	1.2245	---	---	---	---	---	0.05	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
02/07/22	12:30 a	9.4	9.5	8.8	53	0.3	4.8	ENE	2.41	6.4	ENE	9.1	8.8	8.5	---	1015.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.186	0.000	14.0	44	1.9	12.7	8.49	1.2246	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
02/07/22	1:00 a	8.9	9.4	8.9	53	-0.2	4.8	ENE	2.41	8.0	NNE	8.6	8.3	7.9	---	1015.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.197	0.000	14.0	43	1.6	12.7	8.29	1.2246	---	---	---	---	---	0.05	---	---	---	---	---	---	---	---	---	---	---	---	701	1	100.0	30
02/07/22	1:30 a	8.6	8.9	8.3	54	-0.2	4.8	N	2.41	8.0	N	8.2	8.0	7.6	---	1015.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.204	0.000	14.0	43	1.6	12.7	8.29	1.2243	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	692	1	100.0	30
02/07/22	2:00 a	8.5	8.9	8.5	55	-0.0	3.2	N	1.61	8.0	N	8.5	7.9	7.9	---	1015.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.205	0.000	13.9	43	1.6	12.7	8.29	1.2243	---	---	---	---	---	0.05	---	---	---	---	---	---	---	---	---	---	---	---	698	1	100.0	30
02/07/22	2:30 a	8.4	8.7	8.2	56	0.2	4.8	N	2.41	8.0	N	8.1	7.9	7.5	---	1015.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.206	0.000	13.9	43	1.6	12.7	8.29	1.2244	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	692	1	100.0	30
02/07/22	3:00 a	8.8	8.8	8.2	58	1.0	4.8	WNW	2.41	8.0	NW	8.4	8.3	7.9	---	1015.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.199	0.000	13.9	43	1.5	12.6	8.29	1.2244	---	---	---	---	---	0.05	---	---	---	---	---	---	---	---	---	---	---	---	701	1	100.0	30
02/07/22	3:30 a	7.2	9.1	7.2	58	-0.5	1.6	WNW	0.80	12.9	WSW	7.2	6.7	6.7	---	1015.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.231	0.000	13.9	43	1.5	12.6	8.29	1.2244	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	695	1	100.0	30
02/07/22	4:00 a	7.2	7.4	6.9	61	0.2	1.6	SSW	0.80	6.4	SSW	7.2	6.8	6.8	---	1015.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.231	0.000	13.9	43	1.5	12.6	8.29	1.2243	---	---	---	---	---	0.03	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
02/07/22	4:30 a	7.4	7.4	7.2	65	1.2	3.2	SSW	1.61	6.4	SSW	7.4	7.0	7.0	---	1014.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.228	0.000	13.9	43	1.5	12.6	8.29	1.2240	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	699	1	100.0	30
02/07/22	5:00 a	7.7	7.8	7.4	62	0.9	4.8	SW	2.41	8.0	SSW	7.3	7.3	6.8	---	1015.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.221	0.000	13.8	44	1.8	12.6	8.49	1.2243	---	---	---	---	---	0.03	---	---	---	---	---	---	---	---	---	---	---	---	692	1	100.0	30
02/07/22	5:30 a	7.7	7.7	7.4	62	0.8	4.8	SW	2.41	6.4	SW	7.2	7.2	6.8	---	1015.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.222	0.000	13.8	44	1.7	12.5	8.49	1.2248	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
02/07/22	6:00 a	6.6	7.7	6.6	62	-0.2	1.6	SW	0.80	6.4	SW	6.6	6.1	6.1	---	1015.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.245	0.000	13.8	43	1.4	12.5	8.29	1.2253	---	---	---	---	---	0.03	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
02/07/22	6:30 a	7.1	7.1	6.4	64	0.7	3.2	SW	1.61	8.0	SW	7.1	6.7	6.7	---	1015.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.235	0.000	13.7	43	1.4	12.4	8.28	1.2259	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
02/07/22	7:00 a	7.1	7.3	6.9	64	0.8	3.2	SW	1.61	8.0	SW	7.1	6.7	6.7	---	1015.7	0.00	0.0	2	0.09	5	0.0	0.00	0.0	0.234	0.000	13.7	43	1.4	12.4	8.28	1.2259	---	---	---	---	---	0.03	---	---	---	---	---	---	---	---	---	---	---	---	701	1	100.0	30
02/07/22	7:30 a	6.1	7.1	5.6	66	0.2	1.6	SW	0.80	4.8	SW	6.1	5.7	5.7	---	1015.9	0.00	0.0	20	0.86	32	0.0	0.00	0.0	0.255	0.000	13.7	43	1.4	12.4	8.28	1.2261	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	688	1	100.0	30
02/07/22	8:00 a	7.1	7.1	6.1	65	1.0	1.6	SW	0.80	3.2	SW	7.1	6.7	6.7	---	1016.4	0.00	0.0	45	1.94	58	0.0	0.00	0.0	0.234	0.000	13.7	43	1.3	12.4	8.28	1.2270	---	---	---	---	---	0.03	---	---	---	---	---	---	---	---	---	---	---	---	700	1	100.0	30
